id,x,y,yaw
0,-531.668,283.125,2.45637
1,-533.502,284.167,2.45715
2,-533.394,284.199,2.45887
3,-533.654,284.19,2.45703
4,-533.622,284.227,2.4574
5,-533.739,284.402,2.46051
6,-533.867,284.57,2.45872
7,-534.221,284.753,2.45524
8,-534.583,285.031,2.46107
9,-534.856,285.254,2.45708
10,-534.998,285.499,2.45532
11,-535.332,285.927,2.45444
12,-535.809,286.354,2.45993
13,-536.457,286.851,2.45978
14,-536.626,287.095,2.46168
15,-537.583,287.858,2.46475
16,-537.612,287.955,2.47114
17,-538.031,288.076,2.46169
18,-538.521,288.441,2.4637
19,-539.105,288.872,2.46447
20,-539.707,289.297,2.45929
21,-540.477,289.546,2.46148
22,-541.137,290.16,2.46799
23,-541.9,290.871,2.47461
24,-542.53,291.397,2.47382
25,-543.033,291.891,2.46942
26,-543.59,292.496,2.46944
27,-544.407,293.191,2.48335
28,-545.18,293.873,2.4857
29,-546.338,294.553,2.50656
30,-547.317,295.029,2.5132
31,-548.16,295.638,2.53251
32,-549.017,296.34,2.56514
33,-549.72,297.198,2.61127
34,-550.482,298.036,2.66811
35,-551.592,298.77,2.73592
36,-552.74,298.734,2.8223
37,-554.638,299.326,2.95156
38,-556.296,298.711,3.01782
39,-558.248,298.838,3.11019
40,-559.861,298.609,-3.09357
41,-561.171,298.386,-3.02211
42,-562.572,298.077,-2.9652
43,-564.171,297.816,-2.91742
44,-565.677,297.398,-2.84791
45,-567.497,296.968,-2.77229
46,-569.273,296.488,-2.73076
47,-570.875,295.939,-2.69541
48,-572.338,295.231,-2.65815
49,-574.233,294.35,-2.62381
50,-576.103,293.409,-2.59379
51,-578.051,292.211,-2.56204
52,-579.503,291.158,-2.53989
53,-580.943,289.644,-2.5107
54,-582.32,288.583,-2.47449
55,-584.19,287.497,-2.45963
56,-585.873,286.099,-2.44067
57,-587.226,284.875,-2.41915
58,-588.701,284.015,-2.42881
59,-589.531,282.739,-2.44003
60,-592.394,280.314,-2.42602
61,-594.679,278.02,-2.42349
62,-596.74,277.01,-2.43533
63,-598.954,274.369,-2.46224
64,-601.199,272.249,-2.4804
65,-603.411,270.319,-2.4821
