id,x,y,yaw
0,-41.2766,10.6877,2.43115
1,-42.2352,11.882,2.43606
2,-43.3596,13.1139,2.43823
3,-44.7528,14.0774,2.436
4,-45.9043,15.1753,2.43878
5,-46.9165,16.069,2.43415
6,-48.6795,17.3661,2.43381
7,-50.0775,18.4553,2.43332
8,-51.7415,19.9579,2.43868
9,-53.0054,21.1089,2.44388
10,-54.2716,22.113,2.44478
11,-55.8751,23.5688,2.44272
12,-57.3248,24.8316,2.4425
13,-58.7821,26.1584,2.44252
14,-60.2203,27.4185,2.45174
15,-61.8266,28.7433,2.45464
16,-63.0004,29.9097,2.46553
17,-64.8705,31.3105,2.45671
18,-66.326,32.5431,2.45596
19,-68.4255,34.3446,2.45686
20,-69.1616,34.9955,2.45686
21,-71.1043,36.7842,2.46126
22,-73.0331,38.1964,2.4646
23,-74.3562,39.2801,2.46146
24,-75.5309,40.2437,2.4573
25,-76.8179,41.3273,2.4511
26,-78.0694,42.2844,2.44846
27,-79.687,43.7547,2.44539
28,-81.4469,45.0989,2.44651
29,-82.8935,46.2935,2.44516
30,-84.2348,47.5001,2.44714
31,-85.9219,49.0848,2.448
32,-87.5387,50.2373,2.43951
33,-88.9842,51.375,2.43906
34,-90.7377,52.6847,2.43692
35,-91.9684,54.1948,2.43651
36,-93.6748,55.6646,2.43875
37,-95.033,56.763,2.43679
38,-96.119,57.6051,2.42856
39,-97.6687,58.9006,2.4234
40,-98.9425,60.1513,2.41441
41,-100.429,61.7817,2.42201
42,-101.923,63.4433,2.42878
43,-103.694,65.074,2.43275
44,-104.83,66.0083,2.42991
45,-106.215,66.9559,2.42862
46,-107.499,68.5418,2.43309
47,-109.076,69.7527,2.43208
48,-110.642,71.1296,2.4354
49,-111.991,72.0309,2.43289
50,-113.297,73.2714,2.43186
51,-114.979,74.6375,2.42949
52,-116.433,75.4548,2.43063
53,-117.672,76.7835,2.42891
54,-119.077,77.9552,2.42743
55,-120.455,79.1845,2.42782
56,-121.556,80.1651,2.42227
57,-123.042,81.7029,2.42693
58,-124.461,82.786,2.42786
59,-125.866,84.0766,2.4286
60,-127.123,85.3489,2.42833
61,-128.619,86.5459,2.42617
62,-129.983,87.7593,2.42694
63,-131.344,88.9916,2.42473
64,-132.182,89.8307,2.43249
65,-134.185,91.682,2.4253
66,-135.437,92.6487,2.42587
67,-136.704,94.0643,2.4259
68,-138.197,95.6718,2.42383
69,-139.524,96.8177,2.42472
70,-140.843,97.9905,2.42435
71,-142.359,99.4021,2.4243
