id,x,y,yaw
0,-533.496,284.098,2.45637
1,-533.16,284.159,2.45716
2,-533.324,284.167,2.45867
3,-533.564,284.191,2.45715
4,-533.643,284.23,2.4574
5,-533.717,284.383,2.45947
6,-533.854,284.56,2.45874
7,-534.175,284.746,2.45527
8,-534.56,285.01,2.46101
9,-534.869,285.257,2.4571
10,-535.042,285.507,2.45556
11,-535.314,285.895,2.45445
12,-535.769,286.337,2.45988
13,-536.407,286.831,2.45978
14,-536.7,287.143,2.46166
15,-537.482,287.79,2.46471
16,-537.698,288.018,2.47107
17,-538.045,288.115,2.46179
18,-538.511,288.446,2.46369
19,-539.107,288.869,2.46447
20,-539.703,289.312,2.45957
21,-540.52,289.514,2.46156
22,-541.122,290.283,2.46792
23,-541.942,291.064,2.47455
24,-542.447,291.335,2.47394
25,-542.88,291.756,2.46913
26,-543.511,292.477,2.46934
27,-544.493,293.264,2.48328
28,-545.305,293.953,2.48581
29,-546.57,294.607,2.50669
30,-547.488,295.023,2.51408
31,-548.155,295.616,2.53233
32,-548.973,296.381,2.56467
33,-549.634,297.314,2.61081
34,-550.417,298.146,2.6676
35,-551.708,298.788,2.73525
36,-552.921,298.403,2.82145
37,-555.076,299.154,2.95022
38,-556.657,298.287,3.01715
39,-558.52,298.579,3.10928
40,-559.955,298.503,-3.03286
41,-561.026,298.241,-3.02242
42,-562.431,297.949,-2.96576
43,-564.187,297.738,-2.9179
44,-565.71,297.301,-2.8486
45,-567.621,296.864,-2.77304
46,-569.415,296.383,-2.73125
47,-570.879,295.837,-2.69579
48,-572.236,295.057,-2.66037
49,-574.304,294.143,-2.62417
50,-576.218,293.309,-2.59407
51,-578.026,292.137,-2.56474
52,-579.606,291.056,-2.54085
53,-581.013,289.65,-2.51113
54,-582.351,288.541,-2.477
55,-584.125,287.489,-2.4598
56,-585.88,286.134,-2.441
57,-587.289,284.865,-2.41935
58,-588.725,283.92,-2.42845
59,-589.993,282.608,-2.43145
60,-592.193,280.496,-2.42607
61,-594.621,278.161,-2.42255
62,-596.789,276.822,-2.43394
63,-598.949,274.568,-2.46197
64,-601.156,272.258,-2.47801
65,-603.375,270.187,-2.4893
66,-605.502,268.941,-2.51149
67,-607.561,267.831,-2.53223
68,-609.607,266.322,-2.5521
69,-612.35,265.193,-2.56198
70,-614.893,264.014,-2.57091
71,-617.055,262.784,-2.59348
72,-620.003,261.308,-2.60646
73,-622.881,260.126,-2.62136
74,-625.861,258.888,-2.64895
75,-628.601,257.566,-2.67439
76,-631.235,256.33,-2.69174
77,-634.215,255.262,-2.72297
78,-636.993,254.229,-2.73598
79,-639.516,252.969,-2.75309
80,-642.047,251.768,-2.75275
81,-644.921,251.019,-2.77564
82,-648.285,249.605,-2.76769
83,-651.569,248.578,-2.8067
84,-654.136,247.771,-2.80167
85,-656.769,246.943,-2.83359
86,-660.308,246.262,-2.83369
87,-663.134,245.602,-2.84911
88,-665.651,244.971,-2.86137
89,-669.268,243.823,-2.86596
90,-672.611,242.74,-2.86357
91,-674.17,242.759,-2.87847
92,-676.279,242.103,-2.87414
93,-679.388,241.222,-2.86833
94,-682.504,239.998,-2.87684
95,-685.425,239.272,-2.88359
96,-688.36,238.755,-2.87977
97,-691.258,237.778,-2.87949
98,-694.873,236.996,-2.88716
99,-698.202,236.463,-2.89041
100,-700.856,236.422,-2.86791
101,-703.622,235.673,-2.87417
102,-706.922,234.853,-2.88404
103,-709.763,233.592,-2.8845
104,-712.545,233.287,-2.88569
105,-715.665,232.861,-2.89023
106,-718.885,232.058,-2.89224
107,-721.614,230.723,-2.87834
108,-724.144,229.164,-2.87074
109,-726.852,228.111,-2.86883
110,-729.812,227.267,-2.86488
111,-732.712,226.486,-2.86781
112,-735.699,225.855,-2.86926
113,-738.708,225.028,-2.87238
114,-742.134,224.772,-2.89138
115,-745.081,224.107,-2.8692
116,-747.406,223.408,-2.88029
117,-750.415,222.375,-2.87507
118,-752.937,222.021,-2.86669
119,-754.675,222.694,-2.84052
120,-758.079,221.955,-2.84206
121,-761.462,221.51,-2.84308
122,-764.853,220.031,-2.8509
123,-767.574,218.537,-2.86645
124,-770.302,217.723,-2.86901
125,-772.909,217.26,-2.87196
126,-775.336,216.371,-2.87499
127,-777.622,215.808,-2.8758
128,-779.864,215.246,-2.87376
129,-782.231,214.773,-2.87204
130,-784.82,214.238,-2.87819
131,-787.352,213.548,-2.87507
132,-789.763,212.643,-2.88063
133,-791.926,211.86,-2.88403
134,-793.742,211.347,-2.86884
135,-795.08,210.918,-2.87065
136,-796.004,209.911,-2.86071
137,-796.831,209.657,-2.88211
138,-798.222,209.996,-2.86439
139,-799.468,209.926,-2.873
140,-800.474,209.619,-2.87379
141,-801.518,209.409,-2.87327
142,-802.445,209.521,-2.86149
143,-803.198,209.638,-2.86571
144,-803.906,209.596,-2.86533
145,-804.571,209.54,-2.85889
146,-804.849,209.148,-2.86543
147,-805.197,208.935,-2.86513
148,-805.122,208.944,-2.86294
149,-805.157,208.976,-2.86472
150,-805.134,208.885,-2.8632
151,-805.167,208.92,-2.86459
152,-805.234,208.963,-2.86384
153,-805.241,208.934,-2.86468
154,-805.235,208.96,-2.86436
155,-805.229,208.985,-2.86418
156,-805.097,208.939,-2.86312
157,-805.115,209.002,-2.86363
158,-805.186,209.078,-2.86248
159,-805.177,209.139,-2.86414
160,-805.232,209.015,-2.86328
161,-805.194,208.914,-2.86331
162,-805.14,208.957,-2.86324
163,-804.988,208.982,-2.86289
164,-805.038,208.987,-2.86165
165,-805.149,209.035,-2.86081
166,-805.165,209.19,-2.86316
167,-805.085,209.249,-2.86308
168,-805.009,209.27,-2.86381
169,-805.013,209.251,-2.86561
170,-805.263,209.118,-2.85471
171,-805.256,208.993,-2.86207
172,-805.232,208.955,-2.862
173,-805.307,208.855,-2.86324
174,-805.598,208.671,-2.86569
175,-806.13,208.269,-2.87184
176,-807.001,208.008,-2.86952
177,-807.87,207.797,-2.86904
178,-808.548,207.864,-2.86795
179,-809.365,207.591,-2.85965
180,-810.581,207.107,-2.86326
181,-811.685,206.558,-2.8691
182,-812.749,205.729,-2.86656
183,-814.163,205.458,-2.87114
184,-815.437,205.362,-2.86267
185,-816.557,204.928,-2.86913
186,-817.892,204.49,-2.87207
187,-820.237,203.807,-2.86947
188,-821.906,203.412,-2.86721
189,-823.703,203.076,-2.87079
190,-825.509,202.677,-2.88251
191,-827.287,201.779,-2.89821
192,-828.953,201.256,-2.91455
193,-831.03,200.964,-2.91615
194,-832.934,200.576,-2.92934
195,-835.074,200.043,-2.9353
196,-837.597,199.247,-2.93222
197,-839.743,198.42,-2.94053
198,-842.053,197.721,-2.94527
199,-844.584,197.306,-2.94774
200,-846.724,196.211,-2.94415
201,-848.248,196.821,-2.99497
202,-849.658,197.436,-3.02532
203,-852.033,197.346,-3.03009
204,-854.435,197.08,-3.03923
205,-856.987,196.744,-3.05479
206,-859.341,196.511,-3.07624
207,-861.956,196.609,-3.09922
208,-864.418,196.659,-3.12502
209,-867.193,196.627,3.07116
210,-870.192,196.801,3.10697
211,-872.574,197.117,3.08542
212,-874.511,197.557,3.07412
213,-877.041,197.879,3.05411
214,-880.088,198.123,3.03541
215,-882.977,198.494,3.02653
216,-885.631,198.946,3.01388
217,-888.605,199.484,3.01101
218,-891.344,200.153,3.00434
219,-894.214,200.727,3.00062
220,-896.979,201.236,2.99867
221,-900.293,201.631,2.99965
222,-903.29,201.966,2.99747
223,-906.044,202.219,2.99155
224,-908.982,202.632,2.99155
225,-911.82,203.206,2.99329
226,-914.522,203.796,3.0054
227,-917.096,204.057,3.00095
228,-920.233,204.497,2.99771
229,-922.858,204.812,2.99718
230,-925.557,205.148,2.99806
231,-928.97,205.851,2.99198
232,-932.08,206.469,2.99416
233,-934.946,207.052,2.9984
234,-937.843,207.48,3.00339
235,-940.474,207.783,3.00477
236,-943.256,208.107,3.01624
237,-946.038,208.625,3.00928
238,-948.371,208.442,3.02534
239,-950.924,208.644,3.02735
240,-953.352,209.006,3.01921
241,-955.686,209.116,3.0172
242,-958.403,209.585,3.01873
243,-961.299,210.528,3.01778
244,-964.3,211.306,3.01753
245,-967.713,211.702,3.0081
246,-970.58,211.771,3.00041
247,-973.759,211.805,3.00465
248,-976.144,211.789,2.99883
249,-979.338,212.799,2.9927
250,-982.912,213.939,3.00241
251,-984.033,214.289,2.98718
252,-986.431,214.784,2.99413
253,-989.797,215.259,2.98634
254,-993.258,215.737,2.99381
255,-995.782,216.542,2.99892
256,-998.302,217.35,2.99532
257,-1000.98,217.773,2.99692
258,-1003.7,218.244,2.99971
259,-1006.4,218.873,3.00003
