id,x,y,yaw
0,-40.9934,11.4045,2.43354
1,-41.8966,12.242,2.43583
2,-42.8689,13.3026,2.4387
3,-43.972,14.3545,2.43303
4,-45.2752,15.5262,2.4321
5,-46.5326,16.3583,2.43181
6,-48.2707,17.672,2.43199
7,-49.6596,18.6375,2.43205
8,-51.3956,20.2576,2.43479
9,-52.3896,21.1063,2.43892
10,-53.3627,21.9147,2.43726
11,-54.6119,23.8119,2.43975
12,-55.1716,24.39,2.43675
13,-58.415,27.3846,2.44181
14,-59.2925,28.0242,2.44837
15,-60.2543,28.729,2.44968
16,-62.8818,29.8806,2.45892
17,-64.5284,31.1221,2.45387
18,-65.1389,31.6006,2.454
19,-66.1554,32.3622,2.45035
20,-68.7383,34.7187,2.45722
21,-70.3972,37.127,2.45643
22,-71.3146,37.7514,2.45592
23,-73.1738,39.4733,2.4613
24,-74.4233,40.4442,2.45668
25,-75.3745,41.2844,2.45475
26,-77.2273,42.3647,2.45077
27,-79.0103,44.1815,2.45193
28,-80.3114,45.1651,2.45249
29,-81.3159,46.0179,2.45051
30,-82.1959,46.8834,2.4509
31,-85.8357,49.1228,2.44635
32,-88.0839,49.8592,2.43968
33,-89.206,50.7844,2.44066
34,-90.8024,52.0598,2.44011
35,-91.6186,53.639,2.44217
36,-93.5673,54.7021,2.44239
37,-94.9604,56.5741,2.43711
38,-96.0714,57.5957,2.43173
39,-97.4115,58.5039,2.42399
40,-98.2391,59.4583,2.41542
41,-99.2272,61.3676,2.42127
42,-101.529,64.2767,2.4287
43,-102.857,65.4936,2.43306
44,-104.301,66.7271,2.43254
45,-105.455,67.6321,2.42951
46,-106.415,68.736,2.43413
47,-108.721,70.1575,2.43274
48,-110.532,71.529,2.43894
49,-111.299,72.3988,2.43898
50,-112.288,73.2291,2.43495
51,-114.275,74.7178,2.43202
52,-116.108,75.8196,2.43833
53,-117.318,76.9015,2.43005
54,-118.515,77.8196,2.42766
55,-119.883,79.1304,2.43081
56,-120.685,79.8253,2.42322
57,-122.062,81.1557,2.42584
58,-123.891,83.1025,2.42914
59,-125.083,84.1714,2.43034
60,-126.185,85.409,2.42889
61,-127.585,86.5158,2.42725
62,-129.325,87.3886,2.42909
63,-131.407,88.9828,2.42929
64,-132.018,89.6762,2.43808
65,-133.826,92.0722,2.42429
66,-134.513,92.6215,2.43064
67,-135.682,93.8001,2.42797
68,-137.657,96.1308,2.42611
69,-138.729,97.0545,2.42977
70,-140.372,98.2658,2.42587
71,-141.28,99.0523,2.42329
72,-141.771,99.4039,2.43145
73,-143.013,100.706,2.43279
74,-143.597,101.322,2.44209
75,-141.915,99.7187,2.42915
76,-142.774,100.351,2.43618
77,-142.736,100.451,2.43719
78,-140.697,99.3318,2.45139
79,-141.55,99.7954,2.43502
80,-142.272,100.288,2.43815
81,-142.874,100.849,2.45606
82,-143.09,101.38,2.49346
83,-147.285,104.832,2.4754
84,-147.937,105.257,2.4592
85,-150.107,107.022,2.45162
86,-150.484,107.365,2.44873
87,-150.185,107.338,2.46684
88,-146.601,104.103,2.45015
89,-147.073,104.41,2.45056
90,-147.445,104.81,2.43986
91,-149.112,106.112,2.43994
92,-150.501,107.612,2.42915
93,-151.458,108.684,2.42587
94,-153.805,109.949,2.4453
95,-156.439,112.91,2.44088
96,-157.18,113.526,2.43221
97,-157.519,113.543,2.43349
98,-158.162,113.81,2.43516
99,-158.836,114.408,2.43142
100,-162.124,116.477,2.43985
101,-163.942,118.309,2.44017
102,-165.723,119.821,2.44133
103,-167.91,121.407,2.44023
104,-170.765,124.549,2.4371
105,-171.036,124.97,2.43231
106,-171.59,125.343,2.43344
107,-171.681,125.341,2.43538
108,-174.381,128.153,2.42663
109,-178.519,131.95,2.42132
110,-177.948,131.184,2.42276
111,-178.891,132.164,2.42352
112,-180.033,133.297,2.42184
113,-180.925,134.247,2.41794
114,-180.991,134.129,2.41383
115,-182.553,135.758,2.41674
116,-184.332,137.342,2.41722
117,-185.179,138.508,2.4171
118,-187.48,140.449,2.41769
119,-187.771,140.817,2.41789
120,-188.499,141.227,2.4212
121,-191.032,143.561,2.42062
122,-190.595,143.642,2.41758
123,-191.068,143.904,2.42283
124,-191.614,144.438,2.42078
125,-191.651,144.549,2.42337
126,-191.575,144.623,2.42129
127,-193.798,145.925,2.42466
128,-194.886,146.993,2.42476
129,-195.336,147.241,2.43277
130,-195.703,147.732,2.43025
131,-197.691,149.473,2.42752
132,-203.942,154.636,2.43478
133,-206.131,154.561,2.44653
134,-206.844,154.958,2.45161
135,-207.499,155.65,2.4559
136,-209.671,157.349,2.45247
137,-209.377,157.04,2.45426
138,-209.778,157.137,2.45204
139,-209.817,157.084,2.44757
140,-209.635,157.345,2.43344
141,-210.367,158.388,2.44164
142,-210.298,158.472,2.43527
143,-210.517,158.796,2.43503
144,-211.293,161.871,2.43312
145,-211.769,162.252,2.4373
146,-214.251,165.034,2.44162
147,-216.219,165.69,2.43617
148,-217.819,167.048,2.44203
149,-219.06,168.362,2.444
150,-217.795,166.812,2.43644
151,-219.854,168.202,2.44265
152,-220.222,168.641,2.4426
153,-220.959,168.939,2.44401
154,-217.502,165.918,2.43765
155,-218.098,166.638,2.43898
156,-219.467,168.225,2.43896
157,-220.676,169.469,2.43337
158,-219.643,168.667,2.43605
159,-219.509,168.281,2.43662
160,-220.499,169.325,2.43423
161,-220.919,169.736,2.43021
162,-221.491,169.677,2.43199
163,-219.991,168.13,2.44184
164,-220.721,168.678,2.441
165,-222.212,169.93,2.43958
166,-222.44,170.188,2.43974
167,-221.396,169.426,2.44708
168,-221.566,169.297,2.43882
169,-222.357,169.987,2.44524
170,-220.752,168.408,2.44776
171,-221.171,168.796,2.44112
172,-221.543,169.217,2.43893
173,-222.883,170.429,2.431
174,-223.427,171.229,2.42873
175,-228.385,174.42,2.43758
176,-232.802,177.057,2.43375
177,-233.379,177.548,2.43391
178,-238.466,185.317,2.41499
179,-242.427,188.267,2.42112
180,-245.098,191.461,2.41785
181,-248.68,193.639,2.42945
182,-251.121,195.572,2.43539
183,-256.001,198.696,2.44708
184,-255.763,198.724,2.43249
185,-255.667,198.345,2.44701
186,-255.945,198.645,2.44053
187,-256.194,198.72,2.44313
188,-255.498,197.954,2.44706
189,-256.353,199.046,2.43584
190,-256.356,199.328,2.43517
191,-257.273,199.767,2.45065
192,-256.687,199.227,2.45517
193,-256.964,199.419,2.45431
194,-259.444,203.148,2.43638
195,-262.674,204.501,2.45767
