id,x,y,yaw
0,-40.562,12.0096,2.43583
1,-44.076,12.4645,2.43354
2,-42.8761,13.389,2.43871
3,-44.0179,14.7359,2.43303
4,-45.318,15.9647,2.4321
5,-46.6751,16.9386,2.43181
6,-48.1646,17.9384,2.43199
7,-49.6616,18.9997,2.43206
8,-51.5049,20.7196,2.43479
9,-52.6367,21.8239,2.43607
10,-53.5429,22.6514,2.43192
11,-54.6104,23.4684,2.43216
12,-55.2552,24.1806,2.42589
13,-58.7155,27.1807,2.44181
14,-60.1181,28.2484,2.44837
15,-61.0013,28.8571,2.44968
16,-62.8531,30.5531,2.45892
17,-64.734,32.0284,2.45387
18,-65.5016,32.6063,2.45385
19,-66.5013,33.3659,2.45035
20,-69.2409,35.8513,2.45723
21,-70.8505,37.4392,2.45644
22,-71.8132,38.1212,2.45607
23,-73.7409,39.8616,2.4613
24,-75.2416,41.075,2.45669
25,-76.2776,41.9648,2.45475
26,-77.5756,42.6766,2.45076
27,-79.5172,44.5683,2.45193
28,-81.041,45.8153,2.45248
29,-82.1434,46.7121,2.45051
30,-83.1007,47.6524,2.4509
31,-85.3194,49.5252,2.44635
32,-87.886,50.4957,2.43968
33,-89.2253,51.4406,2.44089
34,-90.8805,52.8174,2.44073
35,-91.8708,54.5548,2.44267
36,-93.8751,55.8014,2.44299
37,-94.9575,56.6129,2.43612
38,-96.1562,57.7157,2.43214
39,-97.6385,58.7164,2.42466
40,-98.6108,59.7861,2.41618
41,-99.6651,61.7999,2.42184
42,-101.567,63.9291,2.42906
43,-103.017,65.2818,2.43066
44,-104.539,66.5343,2.43065
45,-105.887,67.6261,2.42862
46,-106.985,68.8392,2.43399
47,-108.698,70.2896,2.4318
48,-110.792,71.836,2.43893
49,-111.759,72.8472,2.43897
50,-112.748,73.7278,2.43493
51,-114.856,75.3003,2.43199
52,-116.985,76.6116,2.43832
53,-117.773,77.4013,2.43005
54,-118.952,78.3643,2.42767
55,-120.486,79.7934,2.43081
56,-121.436,80.6437,2.4232
57,-122.867,82.0104,2.42578
58,-124.093,83.2658,2.42914
59,-125.376,84.4318,2.43034
60,-126.611,85.7829,2.42889
61,-128.126,87.0291,2.42725
62,-130.043,88.0058,2.42909
63,-131.385,89.1995,2.4293
64,-132.063,90.0178,2.43807
65,-133.913,92.49,2.42429
66,-134.856,93.3836,2.43065
67,-136.026,94.4993,2.42794
68,-137.712,96.1975,2.42616
69,-138.969,97.3059,2.42977
70,-140.705,98.5765,2.42587
71,-141.812,99.4999,2.42329
72,-142.349,99.9067,2.43113
73,-142.973,100.713,2.43278
