id,x,y,yaw
0,-36.1453,10.2564,2.43661
1,-40.5122,10.6399,2.43115
2,-42.8529,12.6207,2.43847
3,-44.8988,14.3052,2.43577
4,-46.0891,15.3058,2.43909
5,-47.0636,16.2089,2.43362
6,-48.7418,17.4416,2.43377
7,-50.2817,18.6051,2.43327
8,-51.8843,20.0527,2.43928
9,-53.2135,21.2915,2.44446
10,-54.4205,22.258,2.44487
11,-55.9921,23.6515,2.44249
12,-57.5051,24.9949,2.44245
13,-58.9452,26.297,2.44252
14,-60.3838,27.5699,2.45276
15,-61.738,28.5887,2.44647
16,-63.1234,29.965,2.46674
17,-64.9869,31.4595,2.45573
18,-66.5562,32.7168,2.4559
19,-68.5503,34.4459,2.45696
20,-69.4795,35.2659,2.45686
21,-71.1305,36.8007,2.46175
22,-73.2234,38.3973,2.46497
23,-74.6155,39.4724,2.46115
24,-75.7053,40.3841,2.45684
25,-76.9421,41.4306,2.45043
26,-78.2114,42.4118,2.44817
27,-79.7999,43.8261,2.44505
28,-81.6071,45.2588,2.44663
29,-83.1072,46.4554,2.44501
30,-84.4067,47.6323,2.44733
31,-86.0482,49.1899,2.44813
32,-87.7235,50.4358,2.43856
33,-89.1767,51.5136,2.439
34,-90.88,52.8001,2.43668
35,-92.1946,54.3216,2.43646
36,-93.7893,55.83,2.439
37,-95.2378,56.9543,2.43657
38,-96.2973,57.7555,2.42765
39,-97.7632,58.9687,2.42283
40,-99.124,60.288,2.41341
41,-100.561,61.8926,2.42285
42,-102.083,63.6125,2.42953
43,-103.839,65.2588,2.4332
44,-105.067,66.2412,2.42959
45,-106.339,67.0766,2.42847
46,-107.656,68.6023,2.43358
47,-109.199,69.9404,2.43197
48,-110.811,71.2595,2.43576
49,-112.178,72.2136,2.4326
50,-113.455,73.3577,2.43175
51,-115.098,74.7586,2.42922
52,-116.627,75.6424,2.43076
53,-117.854,76.8504,2.42872
54,-119.211,78.1042,2.42729
55,-120.61,79.3134,2.42786
56,-121.729,80.3187,2.42166
57,-123.142,81.7772,2.42745
58,-124.622,82.9771,2.42797
59,-126.02,84.187,2.42869
60,-127.289,85.4879,2.42831
61,-128.746,86.6932,2.42592
62,-130.151,87.8922,2.42702
63,-131.497,89.1245,2.42448
64,-132.373,89.9951,2.43335
65,-134.207,91.7108,2.4245
66,-135.687,92.8948,2.42593
67,-136.858,94.1581,2.42591
68,-138.323,95.8059,2.42361
69,-139.696,97.024,2.42482
70,-140.995,98.127,2.42431
71,-142.491,99.5157,2.42429
72,-143.735,100.541,2.42689
73,-144.415,101.159,2.43006
74,-144.919,102.04,2.44514
75,-147.611,104.265,2.42313
76,-149.583,105.782,2.42625
77,-149.92,106.174,2.42054
78,-151.757,107.931,2.42021
79,-152.904,108.812,2.42559
80,-154.365,110.025,2.44034
81,-155.654,111.454,2.44495
82,-157.063,112.783,2.445
83,-158.838,114.188,2.44222
84,-160.065,115.598,2.44756
85,-161.623,116.628,2.443
86,-163.32,117.95,2.44207
87,-164.813,119.458,2.44295
88,-166.163,120.607,2.43365
89,-167.413,121.686,2.4379
90,-168.747,123.029,2.43342
91,-169.997,124.134,2.44362
92,-171.429,125.687,2.43264
93,-173.182,127.215,2.43821
94,-174.512,128.263,2.44123
95,-175.712,129.284,2.4483
96,-177.605,130.925,2.44946
97,-179.035,132.278,2.44423
98,-180.466,133.736,2.4439
99,-181.542,134.847,2.43963
100,-182.838,135.791,2.44175
101,-184.262,137.075,2.44315
102,-185.996,138.569,2.44336
103,-187.827,140.121,2.4425
104,-189.065,141.161,2.44489
105,-189.838,141.856,2.44666
106,-191.295,143.295,2.43505
107,-193.021,144.784,2.4372
108,-194.306,145.78,2.44498
109,-195.742,146.945,2.43771
110,-197.088,148.006,2.43862
111,-198.567,149.426,2.43783
112,-199.582,150.459,2.43347
113,-200.872,151.188,2.43691
114,-202.275,152.142,2.43527
115,-203.299,153.437,2.42979
116,-204.262,154.512,2.42835
117,-205.43,155.282,2.42543
118,-206.395,156.066,2.43004
119,-207.374,156.879,2.42608
120,-208.204,157.846,2.42445
121,-208.674,158.565,2.41962
122,-209.47,159.307,2.42087
123,-210.305,160.004,2.41988
124,-211.016,160.726,2.4216
125,-211.728,161.397,2.42842
126,-212.466,161.833,2.43105
127,-212.995,162.46,2.42914
128,-213.825,163.287,2.42688
129,-214.646,163.98,2.4314
130,-215.137,164.514,2.43195
131,-215.724,165.102,2.43522
132,-216.292,165.599,2.43519
133,-216.877,165.882,2.43925
134,-217.487,166.138,2.44104
135,-217.987,166.542,2.44589
136,-218.668,167.126,2.44129
137,-219.524,167.715,2.43983
138,-220.161,168.225,2.43598
139,-220.534,168.842,2.43481
140,-221.205,169.495,2.43642
141,-222.036,170.195,2.4352
142,-222.7,170.946,2.43103
143,-223.598,171.709,2.43267
144,-224.636,172.637,2.43626
145,-225.468,173.593,2.43751
146,-226.701,174.156,2.43573
147,-227.518,175.205,2.43625
148,-228.357,176.216,2.43595
149,-229.864,177.441,2.44225
150,-230.644,178.39,2.44063
151,-231.952,179.329,2.43682
152,-233.362,180.457,2.43845
153,-235.108,181.906,2.43924
154,-236.192,182.814,2.44032
155,-237.292,183.975,2.4389
156,-238.936,185.32,2.4355
157,-240.286,186.378,2.43752
158,-241.973,187.888,2.43421
159,-243.832,189.33,2.4292
160,-245.384,190.456,2.43293
161,-246.767,191.753,2.43415
162,-248.62,193.369,2.44048
163,-250.134,194.683,2.44523
164,-251.148,195.974,2.44401
165,-252.981,197.521,2.44405
166,-254.895,199.076,2.44012
167,-256.656,200.612,2.44581
168,-258.64,202.043,2.44457
169,-260.553,203.497,2.44228
170,-262.593,205.535,2.44804
171,-263.577,206.617,2.44471
172,-265.378,208.357,2.44157
173,-267.322,210.063,2.43318
174,-268.783,211.368,2.42379
175,-270.357,212.73,2.42984
176,-272.373,214.623,2.43376
177,-273.456,215.657,2.43752
178,-274.516,216.743,2.42348
179,-276.272,218.246,2.42455
180,-277.631,219.414,2.42341
181,-278.789,220.481,2.426
182,-279.942,221.223,2.42767
183,-281.076,222.165,2.43475
184,-282.619,223.581,2.44306
185,-283.444,224.377,2.44199
186,-284.231,225.187,2.43624
187,-284.653,225.424,2.43577
188,-285.37,226.15,2.4228
189,-283.339,223.929,2.43081
190,-283.364,223.984,2.43165
191,-283.58,224.318,2.43981
192,-288.214,228.33,2.44704
193,-290.973,230.911,2.43509
194,-291.941,231.905,2.44028
195,-295.349,234.695,2.45698
196,-294.236,233.748,2.45118
197,-293.981,233.742,2.44298
198,-295.172,234.879,2.44244
199,-296.024,235.41,2.43852
