id,x,y,yaw
0,-41.2436,10.6791,2.43115
1,-42.3398,12.012,2.43606
2,-43.566,13.2715,2.43823
3,-44.9901,14.2044,2.43601
4,-46.1187,15.3223,2.43876
5,-47.1172,16.1976,2.43413
6,-48.9652,17.5397,2.43381
7,-50.3274,18.609,2.43332
8,-52.023,20.1587,2.43868
9,-53.2516,21.2716,2.44388
10,-54.5155,22.2649,2.44478
11,-56.1583,23.7718,2.44272
12,-57.5945,25.0167,2.4425
13,-59.0555,26.3529,2.44252
14,-60.4945,27.6084,2.45174
15,-61.8431,28.5965,2.44705
16,-63.2509,30.0932,2.46477
17,-65.1986,31.5216,2.45662
18,-66.6155,32.7426,2.45597
19,-68.7868,34.6061,2.45687
20,-69.3788,35.1354,2.45686
21,-71.4539,37.049,2.46126
22,-73.3854,38.4241,2.4646
23,-74.6848,39.5012,2.46161
24,-75.8077,40.4276,2.45732
25,-77.1097,41.5264,2.45111
26,-78.3591,42.4714,2.44846
27,-80.019,43.9993,2.44539
28,-81.7979,45.333,2.44651
29,-83.2139,46.514,2.44516
30,-84.5465,47.7241,2.44714
31,-86.2735,49.3519,2.448
32,-87.8865,50.4612,2.43951
33,-89.3159,51.5988,2.43905
34,-91.1064,52.9304,2.43692
35,-92.2838,54.4646,2.43651
36,-94.0441,55.9332,2.43875
37,-95.3679,56.9938,2.43679
38,-96.4257,57.8099,2.42855
39,-98.0292,59.1567,2.4234
40,-99.2763,60.4053,2.41441
41,-100.789,62.0795,2.42201
42,-102.286,63.7479,2.42878
43,-104.091,65.3786,2.43275
44,-105.161,66.2404,2.42991
45,-106.575,67.1909,2.42862
46,-107.851,68.8482,2.43309
47,-109.462,70.0217,2.43208
48,-111.031,71.4189,2.4354
49,-112.24,72.442,2.43711
50,-113.662,73.5509,2.43229
51,-115.388,74.9326,2.42953
52,-116.82,75.693,2.43063
53,-118.04,77.0788,2.42891
54,-119.464,78.2347,2.42742
55,-120.843,79.4741,2.42782
56,-121.916,80.43,2.42227
57,-123.446,82.0303,2.42693
58,-124.861,83.0669,2.42786
59,-126.263,84.3791,2.42861
60,-127.511,85.6555,2.42834
61,-129.036,86.8466,2.42617
62,-130.384,88.0633,2.42694
63,-131.751,89.301,2.42473
64,-132.535,90.1001,2.4325
65,-134.667,92.0623,2.4253
66,-135.841,92.9372,2.42587
67,-137.112,94.4033,2.4259
68,-138.633,96.0347,2.42383
69,-139.944,97.1358,2.42472
70,-141.265,98.3115,2.42435
71,-142.804,99.7513,2.42429
72,-143.961,100.66,2.42663
73,-144.606,101.303,2.42967
74,-145.172,102.285,2.4436
75,-148.313,104.714,2.42518
76,-149.678,105.828,2.42614
77,-149.988,106.22,2.42113
78,-152.338,108.398,2.42031
79,-152.907,108.74,2.42593
80,-154.821,110.45,2.43603
81,-155.875,111.658,2.44405
82,-157.414,113.001,2.4449
83,-159.199,114.421,2.44245
84,-160.274,115.823,2.44705
85,-162.024,116.782,2.44341
86,-163.635,118.244,2.44217
87,-165.11,119.706,2.44288
88,-166.462,120.782,2.43457
89,-167.719,121.92,2.43757
90,-169.093,123.31,2.4339
91,-170.315,124.327,2.4428
92,-171.803,126.032,2.43364
93,-173.571,127.433,2.43778
94,-174.771,128.44,2.44088
95,-176.05,129.534,2.44756
96,-178.073,131.288,2.44927
97,-179.279,132.466,2.44473
98,-180.854,134.044,2.44398
99,-181.806,135.025,2.44005
100,-183.257,136.042,2.44158
101,-184.625,137.396,2.443
102,-186.433,138.874,2.44333
103,-188.206,140.411,2.44258
104,-189.33,141.341,2.44466
105,-190.134,142.08,2.44646
106,-191.795,143.711,2.43619
107,-193.424,145.052,2.4371
108,-194.62,145.994,2.44419
109,-196.167,147.272,2.43836
110,-197.44,148.259,2.43859
111,-198.992,149.797,2.43791
112,-199.87,150.656,2.434
113,-201.339,151.451,2.43662
114,-202.668,152.472,2.4354
115,-203.636,153.793,2.43035
116,-204.659,154.771,2.42855
117,-205.866,155.543,2.42574
118,-206.774,156.372,2.42855
119,-207.797,157.187,2.42633
120,-208.617,158.218,2.42464
121,-209.117,158.891,2.42017
122,-210.088,159.74,2.42079
123,-210.902,160.446,2.41997
124,-211.674,161.245,2.42144
125,-212.468,161.945,2.42772
126,-213.314,162.434,2.43083
127,-213.854,163.184,2.42931
128,-214.879,164.069,2.42712
129,-215.738,164.817,2.43141
130,-216.291,165.412,2.4319
131,-217.073,166.125,2.43489
132,-217.734,166.703,2.43512
133,-218.51,167.095,2.4388
134,-219.265,167.493,2.44076
135,-219.921,168.059,2.44539
136,-220.853,168.799,2.44168
137,-221.916,169.528,2.43998
138,-222.733,170.204,2.43639
139,-223.359,171.054,2.43495
140,-224.139,171.7,2.43601
141,-224.925,172.411,2.43528
142,-225.557,173.164,2.43142
143,-226.544,173.928,2.43258
144,-227.55,174.921,2.43586
145,-228.35,175.833,2.43735
146,-229.707,176.338,2.43589
147,-230.364,177.562,2.43622
148,-231.356,178.458,2.43581
149,-233.129,179.947,2.44171
150,-233.49,180.625,2.44052
151,-235.077,181.657,2.43719
152,-236.842,183.134,2.44082
153,-238.233,184.309,2.43943
154,-239.097,185.063,2.44026
