id,x,y,yaw
0,-41.1356,10.6511,2.43115
1,-42.3414,12.0095,2.43661
2,-43.4842,13.25,2.43846
3,-44.9054,14.1852,2.43577
4,-46.0336,15.2965,2.43909
5,-47.0284,16.17,2.43362
6,-48.8712,17.5079,2.43377
7,-50.2351,18.5776,2.43327
8,-51.9248,20.1224,2.43928
9,-53.1529,21.2359,2.44446
10,-54.4121,22.2252,2.44488
11,-56.0489,23.7261,2.44249
12,-57.4859,24.971,2.44245
13,-58.9439,26.3055,2.44252
14,-60.375,27.5557,2.45278
15,-61.719,28.5397,2.44643
16,-63.1305,30.0369,2.46674
17,-65.0756,31.4664,2.45573
18,-66.4914,32.6835,2.4559
19,-68.6552,34.5416,2.45696
20,-69.251,35.0742,2.45686
21,-71.3131,36.9763,2.46174
22,-73.2477,38.3556,2.46497
23,-74.5449,39.4288,2.46128
24,-75.6626,40.3519,2.45684
25,-76.956,41.4485,2.45043
26,-78.2086,42.3915,2.44817
27,-79.8647,43.9152,2.44505
28,-81.6412,45.2479,2.44661
29,-83.056,46.4271,2.44501
30,-84.3838,47.6332,2.44736
31,-86.1073,49.2587,2.4481
32,-87.7188,50.3679,2.43856
33,-89.1452,51.5008,2.439
34,-90.9308,52.8296,2.43668
35,-92.108,54.3616,2.43646
36,-93.8599,55.8271,2.43899
37,-95.1881,56.8894,2.43658
38,-96.2409,57.7,2.42765
39,-97.8382,59.0419,2.42283
40,-99.0857,60.2906,2.41341
41,-100.593,61.9607,2.42285
42,-102.011,63.5873,2.42852
43,-103.889,65.255,2.4332
44,-104.961,66.1167,2.42959
45,-106.368,67.0609,2.42847
46,-107.642,68.7145,2.43358
47,-109.249,69.8896,2.43197
48,-110.816,71.2815,2.43576
49,-112.142,72.1336,2.43262
50,-113.443,73.4072,2.43175
51,-115.163,74.7879,2.42922
52,-116.595,75.5487,2.43076
53,-117.811,76.9282,2.42872
54,-119.232,78.085,2.42726
55,-120.608,79.3208,2.42786
56,-121.679,80.2754,2.42166
57,-123.204,81.8706,2.42745
58,-124.619,82.909,2.42796
59,-126.016,84.215,2.42869
60,-127.263,85.4905,2.4283
61,-128.784,86.6794,2.42592
62,-130.133,87.8932,2.42702
63,-131.495,89.1284,2.42448
64,-132.279,89.9245,2.43335
65,-134.401,91.882,2.4245
66,-135.581,92.7613,2.42593
67,-136.845,94.2189,2.42591
68,-138.362,95.85,2.4236
69,-139.672,96.9475,2.42483
70,-140.99,98.1207,2.42431
71,-142.526,99.5575,2.42429
72,-143.681,100.466,2.42689
73,-144.203,100.996,2.43008
74,-144.885,102.083,2.44515
75,-148.019,104.509,2.42313
76,-149.395,105.628,2.42625
77,-149.696,106.014,2.42058
78,-152.035,108.183,2.42021
79,-152.614,108.533,2.42656
80,-154.497,110.158,2.44034
81,-155.571,111.442,2.44493
82,-157.119,112.789,2.445
83,-158.887,114.198,2.44223
84,-159.964,115.599,2.44756
85,-161.706,116.556,2.44301
86,-163.321,118.018,2.44196
87,-164.789,119.474,2.44296
88,-166.138,120.548,2.43365
89,-167.366,121.681,2.43976
90,-168.761,123.07,2.43342
91,-169.982,124.086,2.44379
92,-171.466,125.786,2.43262
93,-173.232,127.188,2.43823
94,-174.432,128.191,2.44123
95,-175.708,129.285,2.44825
96,-177.724,131.031,2.44946
97,-178.932,132.211,2.44423
98,-180.499,133.782,2.4439
99,-181.45,134.763,2.43963
100,-182.897,135.776,2.44175
101,-184.265,137.127,2.44316
102,-186.066,138.601,2.44336
103,-187.839,140.138,2.4425
104,-188.966,141.069,2.44489
105,-189.761,141.802,2.44665
106,-191.417,143.427,2.43505
107,-193.046,144.77,2.4372
108,-194.24,145.71,2.44498
109,-195.782,146.983,2.43771
110,-197.054,147.97,2.43862
111,-198.604,149.506,2.43784
112,-199.481,150.365,2.43355
113,-200.942,151.154,2.43691
114,-202.271,152.172,2.43527
115,-203.239,153.492,2.42979
116,-204.256,154.469,2.42835
117,-205.461,155.238,2.42543
118,-206.352,156.066,2.43004
119,-207.388,156.877,2.42608
120,-208.166,157.876,2.42445
121,-208.611,158.513,2.41962
122,-209.536,159.322,2.42086
123,-210.294,159.984,2.4199
124,-211.005,160.736,2.4216
125,-211.728,161.383,2.42842
126,-212.475,161.798,2.4311
127,-212.955,162.499,2.42914
128,-213.888,163.314,2.42688
129,-214.63,163.959,2.4314
130,-215.086,164.491,2.43196
131,-215.745,165.111,2.43522
132,-216.277,165.576,2.43519
133,-216.89,165.854,2.43923
134,-217.488,166.133,2.44105
135,-217.968,166.564,2.44589
136,-218.706,167.158,2.44127
137,-219.55,167.716,2.43983
138,-220.123,168.215,2.43598
139,-220.492,168.864,2.43481
140,-221.261,169.497,2.43644
141,-222.053,170.208,2.4352
142,-222.676,170.955,2.43103
143,-223.649,171.712,2.43266
144,-224.653,172.671,2.43627
145,-225.435,173.595,2.43751
146,-226.785,174.086,2.43573
147,-227.427,175.293,2.4357
148,-228.386,176.184,2.43595
149,-229.974,177.507,2.44222
150,-230.502,178.322,2.44039
151,-232.089,179.346,2.43682
152,-233.343,180.481,2.43846
153,-235.2,181.968,2.43924
154,-236.05,182.707,2.44032
155,-237.327,184.046,2.4389
156,-239.011,185.329,2.4355
157,-240.227,186.335,2.43752
158,-242.058,187.982,2.43421
159,-243.845,189.298,2.42916
160,-245.341,190.417,2.43295
161,-246.741,191.784,2.43415
162,-248.705,193.42,2.44048
163,-250.084,194.645,2.44517
164,-251.073,195.983,2.444
165,-253.132,197.558,2.44405
166,-254.884,199.076,2.44008
167,-256.655,200.615,2.44581
168,-258.68,202.023,2.44457
169,-260.536,203.504,2.44229
170,-262.627,205.643,2.44804
171,-263.366,206.422,2.44471
172,-265.564,208.524,2.44157
173,-267.292,210.003,2.43318
174,-268.728,211.328,2.42379
175,-270.378,212.734,2.42984
176,-272.447,214.717,2.43377
177,-273.272,215.482,2.43752
178,-274.542,216.787,2.42346
179,-276.37,218.29,2.42455
180,-277.551,219.354,2.4234
181,-278.777,220.476,2.426
182,-279.927,221.15,2.42767
183,-281.072,222.211,2.43475
