id,x,y,yaw
0,-40.9137,10.3348,2.43115
1,-42.3482,11.9886,2.43661
2,-43.4914,13.2516,2.43846
3,-44.9003,14.1922,2.43577
4,-46.0393,15.2934,2.43909
5,-47.0326,16.1747,2.43362
6,-48.8531,17.4983,2.43377
7,-50.2434,18.5823,2.43326
8,-51.9188,20.1128,2.43928
9,-53.1573,21.2469,2.44446
10,-54.4123,22.229,2.44488
11,-56.0419,23.7159,2.44249
12,-57.4902,24.9774,2.44248
13,-58.9439,26.3041,2.44252
14,-60.3752,27.5571,2.45277
15,-61.7209,28.5456,2.44643
16,-63.1293,30.0265,2.46674
17,-65.0636,31.4664,2.45573
18,-66.5009,32.6871,2.45589
19,-68.6402,34.5283,2.45696
20,-69.2831,35.1013,2.45686
21,-71.2851,36.9498,2.46175
22,-73.2473,38.364,2.46497
23,-74.5204,39.4097,2.46109
24,-75.6662,40.3549,2.45684
25,-76.9537,41.4457,2.45043
26,-78.2092,42.3945,2.44817
27,-79.8558,43.903,2.44505
28,-81.6383,45.2518,2.44664
29,-83.0634,46.4308,2.44501
30,-84.3869,47.6335,2.44736
31,-86.0992,49.2497,2.4481
32,-87.7195,50.377,2.43856
33,-89.1494,51.5016,2.439
34,-90.9236,52.8255,2.43668
35,-92.1208,54.3567,2.43646
36,-93.8507,55.8294,2.439
37,-95.1893,56.8911,2.43661
38,-96.2474,57.706,2.42765
39,-97.8274,59.0313,2.42283
40,-99.0915,60.2915,2.41341
41,-100.588,61.9518,2.42285
42,-102.089,63.627,2.42953
43,-103.883,65.2561,2.4332
44,-104.975,66.1324,2.42959
45,-106.362,67.0609,2.42847
46,-107.645,68.6992,2.43358
47,-109.241,69.8959,2.43196
48,-110.816,71.2777,2.43576
49,-112.146,72.1442,2.43262
50,-113.444,73.3994,2.43175
51,-115.155,74.7851,2.42922
52,-116.601,75.5618,2.43076
53,-117.816,76.9163,2.42872
54,-119.229,78.0898,2.42727
55,-120.609,79.3195,2.42786
56,-121.686,80.2814,2.42166
57,-123.195,81.8607,2.42746
58,-124.62,82.9194,2.42797
59,-126.023,84.214,2.42869
60,-127.267,85.4909,2.42831
61,-128.779,86.6812,2.42592
62,-130.138,87.8937,2.42702
63,-131.495,89.128,2.42448
64,-132.291,89.9352,2.43336
65,-134.374,91.858,2.4245
66,-135.598,92.7819,2.42593
67,-136.845,94.2087,2.42591
68,-138.357,95.8447,2.4236
69,-139.676,96.9586,2.42482
70,-140.99,98.1202,2.42431
71,-142.521,99.5518,2.42429
72,-143.689,100.477,2.42689
73,-144.328,101.1,2.43008
74,-144.889,102.077,2.44515
75,-147.964,104.477,2.42313
76,-149.427,105.653,2.42625
77,-149.723,106.033,2.42058
78,-151.994,108.147,2.42021
79,-152.733,108.622,2.4256
80,-154.477,110.138,2.44034
81,-155.583,111.445,2.44495
82,-157.11,112.788,2.445
83,-158.884,114.198,2.44213
84,-159.978,115.599,2.44756
85,-161.694,116.564,2.44301
86,-163.319,118.002,2.44204
87,-164.792,119.473,2.44295
88,-166.141,120.556,2.43365
89,-167.369,121.681,2.43976
90,-168.759,123.064,2.43349
91,-169.985,124.094,2.44379
92,-171.461,125.772,2.43262
93,-173.229,127.195,2.43821
94,-174.444,128.2,2.44123
95,-175.705,129.28,2.44831
96,-177.708,131.017,2.44946
97,-178.948,132.221,2.44423
98,-180.493,133.775,2.4439
99,-181.465,134.776,2.43961
100,-182.887,135.776,2.44175
101,-184.265,137.119,2.44315
102,-186.057,138.597,2.44336
103,-187.839,140.136,2.4425
104,-188.981,141.083,2.44489
105,-189.77,141.808,2.44666
106,-191.399,143.409,2.43505
107,-193.045,144.774,2.4372
108,-194.249,145.718,2.44498
109,-195.775,146.977,2.43771
110,-197.059,147.975,2.43862
111,-198.599,149.494,2.43783
112,-199.496,150.382,2.43347
113,-200.931,151.156,2.43691
114,-202.273,152.167,2.43527
115,-203.239,153.48,2.42979
116,-204.256,154.476,2.42835
117,-205.457,155.243,2.42543
118,-206.358,156.065,2.43004
119,-207.385,156.877,2.42608
120,-208.172,157.872,2.42445
121,-208.619,158.521,2.41962
122,-209.525,159.319,2.42085
123,-210.305,159.993,2.41993
124,-211.007,160.734,2.4216
125,-211.728,161.385,2.42842
126,-212.475,161.803,2.43109
127,-212.961,162.493,2.42914
128,-213.879,163.311,2.42688
129,-214.633,163.962,2.4314
130,-215.093,164.494,2.43196
131,-215.741,165.109,2.43522
132,-216.278,165.579,2.43519
133,-216.885,165.851,2.43925
134,-217.488,166.133,2.44104
135,-217.97,166.561,2.44589
136,-218.701,167.155,2.44127
137,-219.548,167.718,2.43982
138,-220.128,168.216,2.43598
139,-220.497,168.861,2.43482
140,-221.253,169.497,2.43644
141,-222.051,170.207,2.4352
142,-222.679,170.954,2.43102
143,-223.641,171.711,2.43266
144,-224.652,172.666,2.43626
145,-225.44,173.596,2.43751
146,-226.773,174.095,2.43573
147,-227.441,175.279,2.4357
148,-228.381,176.19,2.43595
149,-229.96,177.499,2.44223
150,-230.523,178.332,2.44039
151,-232.069,179.342,2.43682
152,-233.346,180.476,2.43845
153,-235.188,181.96,2.43924
154,-236.071,182.722,2.44032
155,-237.32,184.035,2.4389
156,-239.002,185.329,2.4355
157,-240.236,186.341,2.43752
158,-242.045,187.969,2.43421
159,-243.845,189.304,2.42916
160,-245.347,190.422,2.43295
161,-246.744,191.779,2.43415
162,-248.693,193.413,2.44048
163,-250.096,194.653,2.44517
164,-251.086,195.984,2.44401
165,-253.11,197.553,2.44405
166,-254.888,199.076,2.44008
167,-256.656,200.614,2.44581
168,-258.674,202.025,2.44456
169,-260.539,203.503,2.44229
170,-262.622,205.629,2.44804
171,-263.395,206.45,2.44471
172,-265.536,208.499,2.44157
173,-267.299,210.013,2.43318
174,-268.735,211.332,2.42378
175,-270.374,212.733,2.42984
176,-272.437,214.705,2.43376
177,-273.297,215.506,2.43752
178,-274.544,216.788,2.42346
179,-276.357,218.285,2.42455
180,-277.563,219.362,2.42342
181,-278.777,220.476,2.426
182,-279.929,221.16,2.42767
183,-281.072,222.204,2.43475
184,-282.686,223.645,2.44306
185,-283.317,224.275,2.442
186,-284.247,225.21,2.43623
187,-284.565,225.31,2.43566
188,-285.43,226.246,2.4228
189,-282.858,223.407,2.43081
190,-283.761,224.428,2.43165
191,-284.317,225.053,2.43321
192,-289.078,229.079,2.44704
193,-290.509,230.53,2.44267
194,-291.823,231.793,2.44028
195,-292.69,232.943,2.45699
196,-293.431,233.083,2.45118
197,-294.258,234.003,2.44298
198,-295.24,234.923,2.44244
199,-296.016,235.356,2.43852
